clip,cfg,alpha,schedule,axis_id,s,a_independent,a_fork,commit_gain
1094,4.5,0.8,sqrt_down,presence,0.9,0.6,1.0,1.0
1094,4.5,0.8,sqrt_down,timing,0.05,1.0,0.8333333333333334,0.0
1094,4.5,0.8,sqrt_down,timing,0.15,1.0,1.0,0.0
1094,4.5,0.8,sqrt_down,timing,0.25,1.0,1.0,0.0
1094,4.5,0.8,sqrt_down,timing,0.35,1.0,1.0,0.0
1094,4.5,0.8,sqrt_down,timing,0.45,1.0,1.0,0.0
1094,4.5,0.8,sqrt_down,timing,0.6,1.0,1.0,0.0
1094,4.5,0.8,sqrt_down,timing,0.75,1.0,1.0,0.0
1094,4.5,0.8,sqrt_down,timing,0.9,1.0,1.0,0.0
1094,4.5,0.8,sqrt_down,class,0.05,0.15555555555555556,0.5238095238095238,0.4360902255639098
1094,4.5,0.8,sqrt_down,class,0.15,0.15555555555555556,0.7777777777777778,0.7368421052631579
1094,4.5,0.8,sqrt_down,class,0.25,0.15555555555555556,0.8181818181818182,0.7846889952153111
1094,4.5,0.8,sqrt_down,class,0.35,0.15555555555555556,1.0,1.0
1094,4.5,0.8,sqrt_down,class,0.45,0.15555555555555556,1.0,1.0
1094,4.5,0.8,sqrt_down,class,0.6,0.15555555555555556,1.0,1.0
1094,4.5,0.8,sqrt_down,class,0.75,0.15555555555555556,1.0,1.0
1094,4.5,0.8,sqrt_down,class,0.9,0.15555555555555556,1.0,1.0
1094,4.5,0.8,sqrt_down,material,0.05,0.7789816197009037,0.9087437555381622,
1094,4.5,0.8,sqrt_down,material,0.15,0.7789816197009037,0.9236839059825129,
1094,4.5,0.8,sqrt_down,material,0.25,0.7789816197009037,0.9374696767934502,
1094,4.5,0.8,sqrt_down,material,0.35,0.7789816197009037,0.9446778233798104,
1094,4.5,0.8,sqrt_down,material,0.45,0.7789816197009037,0.958337933673884,
1094,4.5,0.8,sqrt_down,material,0.6,0.7789816197009037,0.9732019465513656,
1094,4.5,0.8,sqrt_down,material,0.75,0.7789816197009037,0.9776960144915389,
1094,4.5,0.8,sqrt_down,material,0.9,0.7789816197009037,0.9897325973498221,
1131,4.5,0.8,sqrt_down,presence,0.05,1.0,1.0,0.0
1131,4.5,0.8,sqrt_down,presence,0.15,1.0,1.0,0.0
1131,4.5,0.8,sqrt_down,presence,0.25,1.0,1.0,0.0
1131,4.5,0.8,sqrt_down,presence,0.35,1.0,1.0,0.0
1131,4.5,0.8,sqrt_down,presence,0.45,1.0,1.0,0.0
1131,4.5,0.8,sqrt_down,presence,0.6,1.0,1.0,0.0
1131,4.5,0.8,sqrt_down,presence,0.75,1.0,1.0,0.0
1131,4.5,0.8,sqrt_down,presence,0.9,1.0,1.0,0.0
1131,4.5,0.8,sqrt_down,timing,0.05,1.0,1.0,0.0
1131,4.5,0.8,sqrt_down,timing,0.15,1.0,1.0,0.0
1131,4.5,0.8,sqrt_down,timing,0.25,1.0,1.0,0.0
1131,4.5,0.8,sqrt_down,timing,0.35,1.0,1.0,0.0
1131,4.5,0.8,sqrt_down,timing,0.45,1.0,1.0,0.0
1131,4.5,0.8,sqrt_down,timing,0.6,1.0,1.0,0.0
1131,4.5,0.8,sqrt_down,timing,0.75,1.0,1.0,0.0
1131,4.5,0.8,sqrt_down,timing,0.9,1.0,1.0,0.0
1131,4.5,0.8,sqrt_down,class,0.05,0.7523809523809524,1.0,1.0
1131,4.5,0.8,sqrt_down,class,0.15,0.7523809523809524,1.0,1.0
1131,4.5,0.8,sqrt_down,class,0.25,0.7523809523809524,1.0,1.0
1131,4.5,0.8,sqrt_down,class,0.35,0.7523809523809524,1.0,1.0
1131,4.5,0.8,sqrt_down,class,0.45,0.7523809523809524,1.0,1.0
1131,4.5,0.8,sqrt_down,class,0.6,0.7523809523809524,1.0,1.0
1131,4.5,0.8,sqrt_down,class,0.75,0.7523809523809524,1.0,1.0
1131,4.5,0.8,sqrt_down,class,0.9,0.7523809523809524,1.0,1.0
1131,4.5,0.8,sqrt_down,material,0.05,0.9018221113521576,0.9446257574028895,
1131,4.5,0.8,sqrt_down,material,0.15,0.9018221113521576,0.9397050485527394,
1131,4.5,0.8,sqrt_down,material,0.25,0.9018221113521576,0.9441005439866865,
1131,4.5,0.8,sqrt_down,material,0.35,0.9018221113521576,0.9428465598239215,
1131,4.5,0.8,sqrt_down,material,0.45,0.9018221113521576,0.9530685522766518,
1131,4.5,0.8,sqrt_down,material,0.6,0.9018221113521576,0.967017543227484,
1131,4.5,0.8,sqrt_down,material,0.75,0.9018221113521576,0.9770451903141073,
1131,4.5,0.8,sqrt_down,material,0.9,0.9018221113521576,0.9878766784750795,
115,4.5,0.8,sqrt_down,presence,0.05,1.0,0.5909090909090909,0.0
115,4.5,0.8,sqrt_down,presence,0.15,1.0,1.0,0.0
115,4.5,0.8,sqrt_down,presence,0.25,1.0,0.8333333333333334,0.0
115,4.5,0.8,sqrt_down,presence,0.35,1.0,1.0,0.0
115,4.5,0.8,sqrt_down,presence,0.45,1.0,0.5909090909090909,0.0
115,4.5,0.8,sqrt_down,presence,0.6,1.0,1.0,0.0
115,4.5,0.8,sqrt_down,presence,0.75,1.0,0.8333333333333334,0.0
115,4.5,0.8,sqrt_down,presence,0.9,1.0,1.0,0.0
115,4.5,0.8,sqrt_down,timing,0.05,1.0,1.0,0.0
115,4.5,0.8,sqrt_down,timing,0.15,1.0,1.0,0.0
115,4.5,0.8,sqrt_down,timing,0.25,1.0,1.0,0.0
115,4.5,0.8,sqrt_down,timing,0.35,1.0,1.0,0.0
115,4.5,0.8,sqrt_down,timing,0.45,1.0,1.0,0.0
115,4.5,0.8,sqrt_down,timing,0.6,1.0,1.0,0.0
115,4.5,0.8,sqrt_down,timing,0.75,1.0,1.0,0.0
115,4.5,0.8,sqrt_down,timing,0.9,1.0,1.0,0.0
115,4.5,0.8,sqrt_down,class,0.05,0.3,0.19047619047619047,0.0
115,4.5,0.8,sqrt_down,class,0.15,0.3,0.3333333333333333,0.04761904761904761
115,4.5,0.8,sqrt_down,class,0.25,0.3,0.2,0.0
115,4.5,0.8,sqrt_down,class,0.35,0.3,0.3333333333333333,0.04761904761904761
115,4.5,0.8,sqrt_down,class,0.45,0.3,0.4666666666666667,0.23809523809523814
115,4.5,0.8,sqrt_down,class,0.6,0.3,0.0,0.0
115,4.5,0.8,sqrt_down,class,0.75,0.3,0.3333333333333333,0.04761904761904761
115,4.5,0.8,sqrt_down,class,0.9,0.3,1.0,1.0
115,4.5,0.8,sqrt_down,material,0.05,0.8250589066984511,0.9127382661550993,
115,4.5,0.8,sqrt_down,material,0.15,0.8250589066984511,0.903486466724293,
115,4.5,0.8,sqrt_down,material,0.25,0.8250589066984511,0.9341172745688496,
115,4.5,0.8,sqrt_down,material,0.35,0.8250589066984511,0.9233902014037237,
115,4.5,0.8,sqrt_down,material,0.45,0.8250589066984511,0.9491692553705344,
115,4.5,0.8,sqrt_down,material,0.6,0.8250589066984511,0.967333677423698,
115,4.5,0.8,sqrt_down,material,0.75,0.8250589066984511,0.9807408572254188,
115,4.5,0.8,sqrt_down,material,0.9,0.8250589066984511,0.993789015768738,
1152,4.5,0.8,sqrt_down,presence,0.05,1.0,1.0,0.0
1152,4.5,0.8,sqrt_down,presence,0.15,1.0,1.0,0.0
1152,4.5,0.8,sqrt_down,presence,0.25,1.0,1.0,0.0
1152,4.5,0.8,sqrt_down,presence,0.35,1.0,1.0,0.0
1152,4.5,0.8,sqrt_down,presence,0.45,1.0,1.0,0.0
1152,4.5,0.8,sqrt_down,presence,0.6,1.0,1.0,0.0
1152,4.5,0.8,sqrt_down,presence,0.75,1.0,1.0,0.0
1152,4.5,0.8,sqrt_down,presence,0.9,1.0,1.0,0.0
1152,4.5,0.8,sqrt_down,timing,0.05,1.0,1.0,0.0
1152,4.5,0.8,sqrt_down,timing,0.15,1.0,1.0,0.0
1152,4.5,0.8,sqrt_down,timing,0.25,1.0,1.0,0.0
1152,4.5,0.8,sqrt_down,timing,0.35,1.0,1.0,0.0
1152,4.5,0.8,sqrt_down,timing,0.45,1.0,1.0,0.0
1152,4.5,0.8,sqrt_down,timing,0.6,1.0,1.0,0.0
1152,4.5,0.8,sqrt_down,timing,0.75,1.0,1.0,0.0
1152,4.5,0.8,sqrt_down,timing,0.9,1.0,1.0,0.0
1152,4.5,0.8,sqrt_down,class,0.05,0.17857142857142858,0.16666666666666666,0.0
1152,4.5,0.8,sqrt_down,class,0.15,0.17857142857142858,0.2857142857142857,0.13043478260869562
1152,4.5,0.8,sqrt_down,class,0.25,0.17857142857142858,0.4,0.2695652173913044
1152,4.5,0.8,sqrt_down,class,0.35,0.17857142857142858,0.2,0.02608695652173914
1152,4.5,0.8,sqrt_down,class,0.45,0.17857142857142858,1.0,1.0
1152,4.5,0.8,sqrt_down,class,0.6,0.17857142857142858,0.4,0.2695652173913044
1152,4.5,0.8,sqrt_down,class,0.75,0.17857142857142858,0.4666666666666667,0.3507246376811594
1152,4.5,0.8,sqrt_down,class,0.9,0.17857142857142858,1.0,1.0
1152,4.5,0.8,sqrt_down,material,0.05,0.8728571407486342,0.9253077880655203,
1152,4.5,0.8,sqrt_down,material,0.15,0.8728571407486342,0.9030849539053909,
1152,4.5,0.8,sqrt_down,material,0.25,0.8728571407486342,0.9381845843493526,
1152,4.5,0.8,sqrt_down,material,0.35,0.8728571407486342,0.9483968351850612,
1152,4.5,0.8,sqrt_down,material,0.45,0.8728571407486342,0.9181676173726021,
1152,4.5,0.8,sqrt_down,material,0.6,0.8728571407486342,0.9398997391460236,
1152,4.5,0.8,sqrt_down,material,0.75,0.8728571407486342,0.9776263341584562,
1152,4.5,0.8,sqrt_down,material,0.9,0.8728571407486342,0.9890183790399187,
116,4.5,0.8,sqrt_down,presence,0.05,0.675,1.0,1.0
116,4.5,0.8,sqrt_down,presence,0.15,0.675,1.0,1.0
116,4.5,0.8,sqrt_down,presence,0.25,0.675,1.0,1.0
116,4.5,0.8,sqrt_down,presence,0.35,0.675,1.0,1.0
116,4.5,0.8,sqrt_down,presence,0.45,0.675,1.0,1.0
116,4.5,0.8,sqrt_down,presence,0.6,0.675,1.0,1.0
116,4.5,0.8,sqrt_down,presence,0.75,0.675,1.0,1.0
116,4.5,0.8,sqrt_down,presence,0.9,0.675,1.0,1.0
116,4.5,0.8,sqrt_down,timing,0.05,1.0,1.0,0.0
116,4.5,0.8,sqrt_down,timing,0.15,1.0,1.0,0.0
116,4.5,0.8,sqrt_down,timing,0.25,1.0,1.0,0.0
116,4.5,0.8,sqrt_down,timing,0.35,1.0,1.0,0.0
116,4.5,0.8,sqrt_down,timing,0.45,1.0,1.0,0.0
116,4.5,0.8,sqrt_down,timing,0.6,1.0,1.0,0.0
116,4.5,0.8,sqrt_down,timing,0.75,1.0,1.0,0.0
116,4.5,0.8,sqrt_down,timing,0.9,1.0,1.0,0.0
116,4.5,0.8,sqrt_down,class,0.05,0.24242424242424243,1.0,1.0
116,4.5,0.8,sqrt_down,class,0.15,0.24242424242424243,0.4,0.20800000000000002
116,4.5,0.8,sqrt_down,class,0.25,0.24242424242424243,0.3333333333333333,0.11999999999999997
116,4.5,0.8,sqrt_down,class,0.35,0.24242424242424243,0.26666666666666666,0.03199999999999999
116,4.5,0.8,sqrt_down,class,0.45,0.24242424242424243,0.23809523809523808,0.0
116,4.5,0.8,sqrt_down,class,0.6,0.24242424242424243,0.6,0.472
116,4.5,0.8,sqrt_down,class,0.75,0.24242424242424243,1.0,1.0
116,4.5,0.8,sqrt_down,class,0.9,0.24242424242424243,1.0,1.0
116,4.5,0.8,sqrt_down,material,0.05,0.7852849411866816,0.9550779502036264,
116,4.5,0.8,sqrt_down,material,0.15,0.7852849411866816,0.9630476114507751,
116,4.5,0.8,sqrt_down,material,0.25,0.7852849411866816,0.9617311906731557,
116,4.5,0.8,sqrt_down,material,0.35,0.7852849411866816,0.9675773470243235,
116,4.5,0.8,sqrt_down,material,0.45,0.7852849411866816,0.9720295533460688,
116,4.5,0.8,sqrt_down,material,0.6,0.7852849411866816,0.9786320234009325,
116,4.5,0.8,sqrt_down,material,0.75,0.7852849411866816,0.9855395321256534,
116,4.5,0.8,sqrt_down,material,0.9,0.7852849411866816,0.9941852428912057,
1186,4.5,0.8,sqrt_down,presence,0.05,1.0,1.0,0.0
1186,4.5,0.8,sqrt_down,presence,0.15,1.0,1.0,0.0
1186,4.5,0.8,sqrt_down,presence,0.25,1.0,1.0,0.0
1186,4.5,0.8,sqrt_down,presence,0.35,1.0,1.0,0.0
1186,4.5,0.8,sqrt_down,presence,0.45,1.0,1.0,0.0
1186,4.5,0.8,sqrt_down,presence,0.6,1.0,1.0,0.0
1186,4.5,0.8,sqrt_down,presence,0.75,1.0,1.0,0.0
1186,4.5,0.8,sqrt_down,presence,0.9,1.0,1.0,0.0
1186,4.5,0.8,sqrt_down,timing,0.05,0.425,0.8333333333333334,0.710144927536232
1186,4.5,0.8,sqrt_down,timing,0.15,0.425,0.4696969696969697,0.07773386034255607
1186,4.5,0.8,sqrt_down,timing,0.25,0.425,0.5909090909090909,0.28853754940711474
1186,4.5,0.8,sqrt_down,timing,0.35,0.425,0.5909090909090909,0.28853754940711474
1186,4.5,0.8,sqrt_down,timing,0.45,0.425,0.696969696969697,0.47299077733860356
1186,4.5,0.8,sqrt_down,timing,0.6,0.425,1.0,1.0
1186,4.5,0.8,sqrt_down,timing,0.75,0.425,1.0,1.0
1186,4.5,0.8,sqrt_down,timing,0.9,0.425,1.0,1.0
1186,4.5,0.8,sqrt_down,class,0.05,0.4725274725274725,0.4696969696969697,0.0
1186,4.5,0.8,sqrt_down,class,0.15,0.4725274725274725,0.5636363636363636,0.17272727272727267
1186,4.5,0.8,sqrt_down,class,0.25,0.4725274725274725,0.45454545454545453,0.0
1186,4.5,0.8,sqrt_down,class,0.35,0.4725274725274725,0.4444444444444444,0.0
1186,4.5,0.8,sqrt_down,class,0.45,0.4725274725274725,0.4909090909090909,0.034848484848484865
1186,4.5,0.8,sqrt_down,class,0.6,0.4725274725274725,0.4642857142857143,0.0
1186,4.5,0.8,sqrt_down,class,0.75,0.4725274725274725,0.5636363636363636,0.17272727272727267
1186,4.5,0.8,sqrt_down,class,0.9,0.4725274725274725,1.0,1.0
1186,4.5,0.8,sqrt_down,material,0.05,0.9219195223764355,0.9679183689241712,
1186,4.5,0.8,sqrt_down,material,0.15,0.9219195223764355,0.9617521232042994,
1186,4.5,0.8,sqrt_down,material,0.25,0.9219195223764355,0.9671297143436357,
1186,4.5,0.8,sqrt_down,material,0.35,0.9219195223764355,0.9631485781259477,
1186,4.5,0.8,sqrt_down,material,0.45,0.9219195223764355,0.9780439585596437,
1186,4.5,0.8,sqrt_down,material,0.6,0.9219195223764355,0.9808029778915598,
1186,4.5,0.8,sqrt_down,material,0.75,0.9219195223764355,0.9882295479090204,
1186,4.5,0.8,sqrt_down,material,0.9,0.9219195223764355,0.9960359228537458,
1196,4.5,0.8,sqrt_down,presence,0.05,0.675,1.0,1.0
1196,4.5,0.8,sqrt_down,presence,0.15,0.675,1.0,1.0
1196,4.5,0.8,sqrt_down,presence,0.25,0.675,1.0,1.0
1196,4.5,0.8,sqrt_down,presence,0.35,0.675,1.0,1.0
1196,4.5,0.8,sqrt_down,presence,0.45,0.675,1.0,1.0
1196,4.5,0.8,sqrt_down,presence,0.6,0.675,1.0,1.0
1196,4.5,0.8,sqrt_down,presence,0.75,0.675,1.0,1.0
1196,4.5,0.8,sqrt_down,presence,0.9,0.675,1.0,1.0
1196,4.5,0.8,sqrt_down,timing,0.05,1.0,1.0,0.0
1196,4.5,0.8,sqrt_down,timing,0.15,1.0,1.0,0.0
1196,4.5,0.8,sqrt_down,timing,0.25,1.0,1.0,0.0
1196,4.5,0.8,sqrt_down,timing,0.35,1.0,1.0,0.0
1196,4.5,0.8,sqrt_down,timing,0.45,1.0,1.0,0.0
1196,4.5,0.8,sqrt_down,timing,0.6,1.0,1.0,0.0
1196,4.5,0.8,sqrt_down,timing,0.75,1.0,1.0,0.0
1196,4.5,0.8,sqrt_down,timing,0.9,1.0,1.0,0.0
1196,4.5,0.8,sqrt_down,class,0.05,0.5454545454545454,1.0,1.0
1196,4.5,0.8,sqrt_down,class,0.15,0.5454545454545454,1.0,1.0
1196,4.5,0.8,sqrt_down,class,0.25,0.5454545454545454,1.0,1.0
1196,4.5,0.8,sqrt_down,class,0.35,0.5454545454545454,1.0,1.0
1196,4.5,0.8,sqrt_down,class,0.45,0.5454545454545454,1.0,1.0
1196,4.5,0.8,sqrt_down,class,0.6,0.5454545454545454,1.0,1.0
1196,4.5,0.8,sqrt_down,class,0.75,0.5454545454545454,1.0,1.0
1196,4.5,0.8,sqrt_down,class,0.9,0.5454545454545454,1.0,1.0
1196,4.5,0.8,sqrt_down,material,0.05,0.7793506683220147,0.880114944653886,
1196,4.5,0.8,sqrt_down,material,0.15,0.7793506683220147,0.903268329235396,
1196,4.5,0.8,sqrt_down,material,0.25,0.7793506683220147,0.9241638637580872,
1196,4.5,0.8,sqrt_down,material,0.35,0.7793506683220147,0.9571913065696347,
1196,4.5,0.8,sqrt_down,material,0.45,0.7793506683220147,0.9639864733229279,
1196,4.5,0.8,sqrt_down,material,0.6,0.7793506683220147,0.9754835276731385,
1196,4.5,0.8,sqrt_down,material,0.75,0.7793506683220147,0.9790016638219381,
1196,4.5,0.8,sqrt_down,material,0.9,0.7793506683220147,0.9911845526855156,
1207,4.5,0.8,sqrt_down,presence,0.05,0.875,1.0,1.0
1207,4.5,0.8,sqrt_down,presence,0.15,0.875,1.0,1.0
1207,4.5,0.8,sqrt_down,presence,0.25,0.875,1.0,1.0
1207,4.5,0.8,sqrt_down,presence,0.35,0.875,1.0,1.0
1207,4.5,0.8,sqrt_down,presence,0.45,0.875,1.0,1.0
1207,4.5,0.8,sqrt_down,presence,0.6,0.875,1.0,1.0
1207,4.5,0.8,sqrt_down,presence,0.75,0.875,1.0,1.0
1207,4.5,0.8,sqrt_down,presence,0.9,0.875,1.0,1.0
1207,4.5,0.8,sqrt_down,timing,0.05,1.0,1.0,0.0
1207,4.5,0.8,sqrt_down,timing,0.15,1.0,1.0,0.0
1207,4.5,0.8,sqrt_down,timing,0.25,1.0,1.0,0.0
1207,4.5,0.8,sqrt_down,timing,0.35,1.0,1.0,0.0
1207,4.5,0.8,sqrt_down,timing,0.45,1.0,1.0,0.0
1207,4.5,0.8,sqrt_down,timing,0.6,1.0,1.0,0.0
1207,4.5,0.8,sqrt_down,timing,0.75,1.0,1.0,0.0
1207,4.5,0.8,sqrt_down,timing,0.9,1.0,1.0,0.0
1207,4.5,0.8,sqrt_down,class,0.05,0.3333333333333333,1.0,1.0
1207,4.5,0.8,sqrt_down,class,0.15,0.3333333333333333,1.0,1.0
1207,4.5,0.8,sqrt_down,class,0.25,0.3333333333333333,1.0,1.0
1207,4.5,0.8,sqrt_down,class,0.35,0.3333333333333333,1.0,1.0
1207,4.5,0.8,sqrt_down,class,0.45,0.3333333333333333,1.0,1.0
1207,4.5,0.8,sqrt_down,class,0.6,0.3333333333333333,1.0,1.0
1207,4.5,0.8,sqrt_down,class,0.75,0.3333333333333333,1.0,1.0
1207,4.5,0.8,sqrt_down,class,0.9,0.3333333333333333,1.0,1.0
1207,4.5,0.8,sqrt_down,material,0.05,0.7332036853296086,0.9175107995706415,
1207,4.5,0.8,sqrt_down,material,0.15,0.7332036853296086,0.9290640590607747,
