clip,cfg,alpha,schedule,axis_id,s,a_independent,a_fork,commit_gain
1048,1.0,0.8,sqrt_down,presence,0.25,1.0,1.0,0.0
1048,1.0,0.8,sqrt_down,presence,0.35,1.0,1.0,0.0
1048,1.0,0.8,sqrt_down,presence,0.45,1.0,1.0,0.0
1048,1.0,0.8,sqrt_down,presence,0.6,1.0,1.0,0.0
1048,1.0,0.8,sqrt_down,presence,0.75,1.0,1.0,0.0
1048,1.0,0.8,sqrt_down,presence,0.9,1.0,1.0,0.0
1048,1.0,0.8,sqrt_down,timing,0.05,1.0,1.0,0.0
1048,1.0,0.8,sqrt_down,timing,0.15,1.0,1.0,0.0
1048,1.0,0.8,sqrt_down,timing,0.25,1.0,1.0,0.0
1048,1.0,0.8,sqrt_down,timing,0.35,1.0,1.0,0.0
1048,1.0,0.8,sqrt_down,timing,0.45,1.0,1.0,0.0
1048,1.0,0.8,sqrt_down,timing,0.6,1.0,1.0,0.0
1048,1.0,0.8,sqrt_down,timing,0.75,1.0,1.0,0.0
1048,1.0,0.8,sqrt_down,timing,0.9,1.0,1.0,0.0
1048,1.0,0.8,sqrt_down,class,0.05,0.34615384615384615,0.6222222222222222,0.4222222222222222
1048,1.0,0.8,sqrt_down,class,0.15,0.34615384615384615,0.2,0.0
1048,1.0,0.8,sqrt_down,class,0.25,0.34615384615384615,0.3333333333333333,0.0
1048,1.0,0.8,sqrt_down,class,0.35,0.34615384615384615,0.32142857142857145,0.0
1048,1.0,0.8,sqrt_down,class,0.45,0.34615384615384615,0.4444444444444444,0.15032679738562088
1048,1.0,0.8,sqrt_down,class,0.6,0.34615384615384615,0.4,0.08235294117647063
1048,1.0,0.8,sqrt_down,class,0.75,0.34615384615384615,0.7777777777777778,0.6601307189542484
1048,1.0,0.8,sqrt_down,class,0.9,0.34615384615384615,0.5636363636363636,0.33262032085561494
1048,1.0,0.8,sqrt_down,material,0.05,0.6620758240020403,0.8304152479864554,
1048,1.0,0.8,sqrt_down,material,0.15,0.6620758240020403,0.864750108838992,
1048,1.0,0.8,sqrt_down,material,0.25,0.6620758240020403,0.8967408273659735,
1048,1.0,0.8,sqrt_down,material,0.35,0.6620758240020403,0.9307495573418616,
1048,1.0,0.8,sqrt_down,material,0.45,0.6620758240020403,0.9545494881751135,
1048,1.0,0.8,sqrt_down,material,0.6,0.6620758240020403,0.9704319126547747,
1048,1.0,0.8,sqrt_down,material,0.75,0.6620758240020403,0.9797161299340943,
1048,1.0,0.8,sqrt_down,material,0.9,0.6620758240020403,0.9912071100861347,
1094,1.0,0.8,sqrt_down,presence,0.05,0.6,0.5909090909090909,0.0
1094,1.0,0.8,sqrt_down,presence,0.15,0.6,1.0,1.0
1094,1.0,0.8,sqrt_down,presence,0.25,0.6,1.0,1.0
1094,1.0,0.8,sqrt_down,presence,0.35,0.6,1.0,1.0
1094,1.0,0.8,sqrt_down,presence,0.45,0.6,1.0,1.0
1094,1.0,0.8,sqrt_down,presence,0.6,0.6,1.0,1.0
1094,1.0,0.8,sqrt_down,presence,0.75,0.6,1.0,1.0
1094,1.0,0.8,sqrt_down,presence,0.9,0.6,1.0,1.0
1094,1.0,0.8,sqrt_down,timing,0.05,1.0,1.0,0.0
1094,1.0,0.8,sqrt_down,timing,0.15,1.0,1.0,0.0
1094,1.0,0.8,sqrt_down,timing,0.25,1.0,1.0,0.0
1094,1.0,0.8,sqrt_down,timing,0.35,1.0,1.0,0.0
1094,1.0,0.8,sqrt_down,timing,0.45,1.0,1.0,0.0
1094,1.0,0.8,sqrt_down,timing,0.6,1.0,1.0,0.0
1094,1.0,0.8,sqrt_down,timing,0.75,1.0,1.0,0.0
1094,1.0,0.8,sqrt_down,timing,0.9,1.0,1.0,0.0
1094,1.0,0.8,sqrt_down,class,0.05,0.4090909090909091,0.7777777777777778,0.623931623931624
1094,1.0,0.8,sqrt_down,class,0.15,0.4090909090909091,0.8333333333333334,0.7179487179487181
1094,1.0,0.8,sqrt_down,class,0.25,0.4090909090909091,0.8181818181818182,0.6923076923076924
1094,1.0,0.8,sqrt_down,class,0.35,0.4090909090909091,1.0,1.0
1094,1.0,0.8,sqrt_down,class,0.45,0.4090909090909091,1.0,1.0
1094,1.0,0.8,sqrt_down,class,0.6,0.4090909090909091,1.0,1.0
1094,1.0,0.8,sqrt_down,class,0.75,0.4090909090909091,1.0,1.0
1094,1.0,0.8,sqrt_down,class,0.9,0.4090909090909091,1.0,1.0
1094,1.0,0.8,sqrt_down,material,0.05,0.6440247992259636,0.8494085018033767,
1094,1.0,0.8,sqrt_down,material,0.15,0.6440247992259636,0.8930509076916425,
1094,1.0,0.8,sqrt_down,material,0.25,0.6440247992259636,0.8861849231665229,
1094,1.0,0.8,sqrt_down,material,0.35,0.6440247992259636,0.9051197392713423,
1094,1.0,0.8,sqrt_down,material,0.45,0.6440247992259636,0.9490586766150243,
1094,1.0,0.8,sqrt_down,material,0.6,0.6440247992259636,0.9544742346049252,
1094,1.0,0.8,sqrt_down,material,0.75,0.6440247992259636,0.9703629761461162,
1094,1.0,0.8,sqrt_down,material,0.9,0.6440247992259636,0.9874663012238213,
1131,1.0,0.8,sqrt_down,presence,0.05,1.0,1.0,0.0
1131,1.0,0.8,sqrt_down,presence,0.15,1.0,1.0,0.0
1131,1.0,0.8,sqrt_down,presence,0.25,1.0,1.0,0.0
1131,1.0,0.8,sqrt_down,presence,0.35,1.0,1.0,0.0
1131,1.0,0.8,sqrt_down,presence,0.45,1.0,1.0,0.0
1131,1.0,0.8,sqrt_down,presence,0.6,1.0,1.0,0.0
1131,1.0,0.8,sqrt_down,presence,0.75,1.0,1.0,0.0
1131,1.0,0.8,sqrt_down,presence,0.9,1.0,1.0,0.0
1131,1.0,0.8,sqrt_down,timing,0.05,1.0,1.0,0.0
1131,1.0,0.8,sqrt_down,timing,0.15,1.0,0.8333333333333334,0.0
1131,1.0,0.8,sqrt_down,timing,0.25,1.0,1.0,0.0
1131,1.0,0.8,sqrt_down,timing,0.35,1.0,1.0,0.0
1131,1.0,0.8,sqrt_down,timing,0.45,1.0,1.0,0.0
1131,1.0,0.8,sqrt_down,timing,0.6,1.0,1.0,0.0
1131,1.0,0.8,sqrt_down,timing,0.75,1.0,1.0,0.0
1131,1.0,0.8,sqrt_down,timing,0.9,1.0,1.0,0.0
1131,1.0,0.8,sqrt_down,class,0.05,0.5606060606060606,0.25,0.0
1131,1.0,0.8,sqrt_down,class,0.15,0.5606060606060606,0.5,0.0
1131,1.0,0.8,sqrt_down,class,0.25,0.5606060606060606,0.5714285714285714,0.02463054187192123
1131,1.0,0.8,sqrt_down,class,0.35,0.5606060606060606,0.7142857142857143,0.3497536945812809
1131,1.0,0.8,sqrt_down,class,0.45,0.5606060606060606,0.4444444444444444,0.0
1131,1.0,0.8,sqrt_down,class,0.6,0.5606060606060606,1.0,1.0
1131,1.0,0.8,sqrt_down,class,0.75,0.5606060606060606,0.8181818181818182,0.5862068965517243
1131,1.0,0.8,sqrt_down,class,0.9,0.5606060606060606,0.8333333333333334,0.6206896551724139
1131,1.0,0.8,sqrt_down,material,0.05,0.8313493216670869,0.9066213964311718,
1131,1.0,0.8,sqrt_down,material,0.15,0.8313493216670869,0.8848848181927114,
1131,1.0,0.8,sqrt_down,material,0.25,0.8313493216670869,0.9076313706972791,
1131,1.0,0.8,sqrt_down,material,0.35,0.8313493216670869,0.9410906775805716,
1131,1.0,0.8,sqrt_down,material,0.45,0.8313493216670869,0.9463879505860391,
1131,1.0,0.8,sqrt_down,material,0.6,0.8313493216670869,0.9638021660130239,
1131,1.0,0.8,sqrt_down,material,0.75,0.8313493216670869,0.9754832630159141,
1131,1.0,0.8,sqrt_down,material,0.9,0.8313493216670869,0.9905104116666671,
115,1.0,0.8,sqrt_down,presence,0.05,0.675,0.696969696969697,0.06759906759906761
115,1.0,0.8,sqrt_down,presence,0.15,0.675,0.4696969696969697,0.0
115,1.0,0.8,sqrt_down,presence,0.25,0.675,0.696969696969697,0.06759906759906761
115,1.0,0.8,sqrt_down,presence,0.35,0.675,0.5151515151515151,0.0
115,1.0,0.8,sqrt_down,presence,0.45,0.675,0.696969696969697,0.06759906759906761
115,1.0,0.8,sqrt_down,presence,0.6,0.675,0.45454545454545453,0.0
115,1.0,0.8,sqrt_down,presence,0.75,0.675,0.5909090909090909,0.0
