video_id,base_seed,progress,a_independent,a_fork_confident,commitment_gain,n_forks,n_confident_forks,fork_abstention_rate,fork_majority_label,fork_majority_share
2106,6,0.35,0.17857142857142858,1.0,1.0,12,9,0.25,animals,1.0
2106,6,0.45,0.17857142857142858,0.7142857142857143,0.6521739130434783,12,7,0.41666666666666663,animals,0.8571428571428571
2106,6,0.6,0.17857142857142858,1.0,1.0,12,9,0.25,animals,1.0
2106,6,0.75,0.17857142857142858,1.0,1.0,12,11,0.08333333333333337,animals,1.0
2106,6,0.9,0.17857142857142858,1.0,1.0,12,12,0.0,animals,1.0
2106,7,0.05,0.17857142857142858,1.0,1.0,12,6,0.5,animals,1.0
2106,7,0.15,0.17857142857142858,0.5,0.3913043478260869,12,4,0.6666666666666667,animals,0.75
2106,7,0.25,0.17857142857142858,0.0,0.0,12,2,0.8333333333333334,,0.5
2106,7,0.35,0.17857142857142858,,,12,0,1.0,,
2106,7,0.45,0.17857142857142858,,,12,1,0.9166666666666666,,
2106,7,0.6,0.17857142857142858,1.0,1.0,12,2,0.8333333333333334,animals,1.0
2106,7,0.75,0.17857142857142858,1.0,1.0,12,2,0.8333333333333334,animals,1.0
2106,7,0.9,0.17857142857142858,,,12,0,1.0,,
2106,8,0.05,0.17857142857142858,1.0,1.0,12,7,0.41666666666666663,animals,1.0
2106,8,0.15,0.17857142857142858,1.0,1.0,12,8,0.33333333333333337,animals,1.0
2106,8,0.25,0.17857142857142858,0.7142857142857143,0.6521739130434783,12,7,0.41666666666666663,animals,0.8571428571428571
2106,8,0.35,0.17857142857142858,1.0,1.0,12,7,0.41666666666666663,animals,1.0
2106,8,0.45,0.17857142857142858,1.0,1.0,12,9,0.25,animals,1.0
2106,8,0.6,0.17857142857142858,1.0,1.0,12,10,0.16666666666666663,animals,1.0
2106,8,0.75,0.17857142857142858,1.0,1.0,12,4,0.6666666666666667,animals,1.0
2106,8,0.9,0.17857142857142858,1.0,1.0,12,4,0.6666666666666667,animals,1.0
2106,9,0.05,0.17857142857142858,1.0,1.0,12,2,0.8333333333333334,other,1.0
2106,9,0.15,0.17857142857142858,,,12,1,0.9166666666666666,,
2106,9,0.25,0.17857142857142858,1.0,1.0,12,3,0.75,vehicles,1.0
2106,9,0.35,0.17857142857142858,1.0,1.0,12,3,0.75,vehicles,1.0
2106,9,0.45,0.17857142857142858,1.0,1.0,12,5,0.5833333333333333,vehicles,1.0
2106,9,0.6,0.17857142857142858,1.0,1.0,12,5,0.5833333333333333,vehicles,1.0
2106,9,0.75,0.17857142857142858,1.0,1.0,12,5,0.5833333333333333,vehicles,1.0
2106,9,0.9,0.17857142857142858,1.0,1.0,12,5,0.5833333333333333,vehicles,1.0
2106,10,0.05,0.17857142857142858,0.3333333333333333,0.18840579710144925,12,3,0.75,animals,0.6666666666666666
2106,10,0.15,0.17857142857142858,0.3333333333333333,0.18840579710144925,12,3,0.75,other,0.6666666666666666
2106,10,0.25,0.17857142857142858,1.0,1.0,12,4,0.6666666666666667,other,1.0
2106,10,0.35,0.17857142857142858,,,12,1,0.9166666666666666,,
2106,10,0.45,0.17857142857142858,0.0,0.0,12,2,0.8333333333333334,,0.5
2106,10,0.6,0.17857142857142858,0.5,0.3913043478260869,12,4,0.6666666666666667,animals,0.75
2106,10,0.75,0.17857142857142858,0.5,0.3913043478260869,12,4,0.6666666666666667,other,0.75
2106,10,0.9,0.17857142857142858,1.0,1.0,12,4,0.6666666666666667,other,1.0
2106,11,0.05,0.17857142857142858,1.0,1.0,12,7,0.41666666666666663,animals,1.0
2106,11,0.15,0.17857142857142858,1.0,1.0,12,9,0.25,animals,1.0
2106,11,0.25,0.17857142857142858,1.0,1.0,12,10,0.16666666666666663,animals,1.0
2106,11,0.35,0.17857142857142858,1.0,1.0,12,12,0.0,animals,1.0
2106,11,0.45,0.17857142857142858,1.0,1.0,12,11,0.08333333333333337,animals,1.0
2106,11,0.6,0.17857142857142858,1.0,1.0,12,12,0.0,animals,1.0
2106,11,0.75,0.17857142857142858,1.0,1.0,12,12,0.0,animals,1.0
2106,11,0.9,0.17857142857142858,1.0,1.0,12,10,0.16666666666666663,animals,1.0
2106,12,0.05,0.17857142857142858,0.26666666666666666,0.1072463768115942,12,6,0.5,animals,0.5
2106,12,0.15,0.17857142857142858,0.5,0.3913043478260869,12,4,0.6666666666666667,animals,0.75
2106,12,0.25,0.17857142857142858,0.3333333333333333,0.18840579710144925,12,3,0.75,animals,0.6666666666666666
2106,12,0.35,0.17857142857142858,0.3333333333333333,0.18840579710144925,12,4,0.6666666666666667,,0.5
2106,12,0.45,0.17857142857142858,,,12,0,1.0,,
2106,12,0.6,0.17857142857142858,1.0,1.0,12,2,0.8333333333333334,electronics_ui,1.0
2106,12,0.75,0.17857142857142858,,,12,0,1.0,,
2106,12,0.9,0.17857142857142858,,,12,0,1.0,,
2106,13,0.05,0.17857142857142858,0.5,0.3913043478260869,12,4,0.6666666666666667,doors_furniture,0.75
2106,13,0.15,0.17857142857142858,1.0,1.0,12,6,0.5,doors_furniture,1.0
2106,13,0.25,0.17857142857142858,0.6444444444444445,0.5671497584541063,12,10,0.16666666666666663,doors_furniture,0.8
2106,13,0.35,0.17857142857142858,1.0,1.0,12,10,0.16666666666666663,doors_furniture,1.0
2106,13,0.45,0.17857142857142858,1.0,1.0,12,7,0.41666666666666663,doors_furniture,1.0
2106,13,0.6,0.17857142857142858,0.7777777777777778,0.7294685990338164,12,9,0.25,doors_furniture,0.8888888888888888
2106,13,0.75,0.17857142857142858,1.0,1.0,12,11,0.08333333333333337,doors_furniture,1.0
2106,13,0.9,0.17857142857142858,1.0,1.0,12,10,0.16666666666666663,doors_furniture,1.0
2106,14,0.05,0.17857142857142858,1.0,1.0,12,3,0.75,animals,1.0
2106,14,0.15,0.17857142857142858,1.0,1.0,12,2,0.8333333333333334,animals,1.0
2106,14,0.25,0.17857142857142858,,,12,0,1.0,,
2106,14,0.35,0.17857142857142858,,,12,1,0.9166666666666666,,
2106,14,0.45,0.17857142857142858,,,12,0,1.0,,
2106,14,0.6,0.17857142857142858,,,12,0,1.0,,
2106,14,0.75,0.17857142857142858,,,12,0,1.0,,
2106,14,0.9,0.17857142857142858,,,12,0,1.0,,
2106,15,0.05,0.17857142857142858,0.4666666666666667,0.3507246376811594,12,6,0.5,other,0.6666666666666666
2106,15,0.15,0.17857142857142858,1.0,1.0,12,3,0.75,other,1.0
2106,15,0.25,0.17857142857142858,1.0,1.0,12,8,0.33333333333333337,other,1.0
2106,15,0.35,0.17857142857142858,1.0,1.0,12,3,0.75,other,1.0
2106,15,0.45,0.17857142857142858,1.0,1.0,12,7,0.41666666666666663,other,1.0
2106,15,0.6,0.17857142857142858,1.0,1.0,12,4,0.6666666666666667,other,1.0
2106,15,0.75,0.17857142857142858,1.0,1.0,12,7,0.41666666666666663,other,1.0
2106,15,0.9,0.17857142857142858,1.0,1.0,12,10,0.16666666666666663,other,1.0
2106,16,0.05,0.17857142857142858,0.4,0.2695652173913044,12,5,0.5833333333333333,animals,0.6
2106,16,0.15,0.17857142857142858,,,12,1,0.9166666666666666,,
2106,16,0.25,0.17857142857142858,,,12,0,1.0,,
2106,16,0.35,0.17857142857142858,,,12,0,1.0,,
2106,16,0.45,0.17857142857142858,,,12,1,0.9166666666666666,,
2106,16,0.6,0.17857142857142858,,,12,0,1.0,,
2106,16,0.75,0.17857142857142858,,,12,0,1.0,,
2106,16,0.9,0.17857142857142858,,,12,0,1.0,,
2372,0,0.05,0.7523809523809524,0.06666666666666667,0.0,12,6,0.5,electronics_ui,0.3333333333333333
2372,0,0.15,0.7523809523809524,0.14285714285714285,0.0,12,8,0.33333333333333337,electronics_ui,0.375
2372,0,0.25,0.7523809523809524,0.4,0.0,12,5,0.5833333333333333,food_cooking,0.6
2372,0,0.35,0.7523809523809524,0.26666666666666666,0.0,12,6,0.5,electronics_ui,0.5
2372,0,0.45,0.7523809523809524,0.26666666666666666,0.0,12,6,0.5,electronics_ui,0.5
2372,0,0.6,0.7523809523809524,0.2,0.0,12,6,0.5,,0.3333333333333333
2372,0,0.75,0.7523809523809524,0.0,0.0,12,2,0.8333333333333334,,0.5
2372,0,0.9,0.7523809523809524,,,12,0,1.0,,
2372,1,0.05,0.7523809523809524,1.0,1.0,12,11,0.08333333333333337,electronics_ui,1.0
2372,1,0.15,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,1,0.25,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,1,0.35,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,1,0.45,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,1,0.6,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,1,0.75,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,1,0.9,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,2,0.05,0.7523809523809524,0.5,0.0,12,9,0.25,electronics_ui,0.6666666666666666
2372,2,0.15,0.7523809523809524,0.7777777777777778,0.10256410256410264,12,9,0.25,electronics_ui,0.8888888888888888
2372,2,0.25,0.7523809523809524,0.4642857142857143,0.0,12,8,0.33333333333333337,impact_friction,0.625
2372,2,0.35,0.7523809523809524,0.2857142857142857,0.0,12,7,0.41666666666666663,,0.42857142857142855
2372,2,0.45,0.7523809523809524,0.5238095238095238,0.0,12,7,0.41666666666666663,impact_friction,0.7142857142857143
2372,2,0.6,0.7523809523809524,0.4642857142857143,0.0,12,8,0.33333333333333337,impact_friction,0.625
2372,2,0.75,0.7523809523809524,1.0,1.0,12,5,0.5833333333333333,impact_friction,1.0
2372,2,0.9,0.7523809523809524,1.0,1.0,12,6,0.5,impact_friction,1.0
2372,3,0.05,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,3,0.15,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,3,0.25,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,3,0.35,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,3,0.45,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,3,0.6,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,3,0.75,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,3,0.9,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,4,0.05,0.7523809523809524,0.8333333333333334,0.3269230769230771,12,12,0.0,electronics_ui,0.9166666666666666
2372,4,0.15,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,4,0.25,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,4,0.35,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,4,0.45,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,4,0.6,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,4,0.75,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,4,0.9,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,5,0.05,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,5,0.15,0.7523809523809524,0.8,0.1923076923076925,12,10,0.16666666666666663,electronics_ui,0.9
2372,5,0.25,0.7523809523809524,0.6222222222222222,0.0,12,10,0.16666666666666663,electronics_ui,0.8
2372,5,0.35,0.7523809523809524,1.0,1.0,12,7,0.41666666666666663,electronics_ui,1.0
2372,5,0.45,0.7523809523809524,1.0,1.0,12,8,0.33333333333333337,electronics_ui,1.0
2372,5,0.6,0.7523809523809524,0.6444444444444445,0.0,12,10,0.16666666666666663,electronics_ui,0.8
2372,5,0.75,0.7523809523809524,0.6666666666666666,0.0,12,6,0.5,electronics_ui,0.8333333333333334
2372,5,0.9,0.7523809523809524,0.7142857142857143,0.0,12,7,0.41666666666666663,electronics_ui,0.8571428571428571
2372,6,0.05,0.7523809523809524,0.3,0.0,12,5,0.5833333333333333,impact_friction,0.6
2372,6,0.15,0.7523809523809524,0.1,0.0,12,5,0.5833333333333333,electronics_ui,0.4
2372,6,0.25,0.7523809523809524,0.4666666666666667,0.0,12,6,0.5,impact_friction,0.6666666666666666
2372,6,0.35,0.7523809523809524,0.23809523809523808,0.0,12,7,0.41666666666666663,impact_friction,0.42857142857142855
2372,6,0.45,0.7523809523809524,0.75,0.0,12,8,0.33333333333333337,impact_friction,0.875
2372,6,0.6,0.7523809523809524,1.0,1.0,12,9,0.25,impact_friction,1.0
2372,6,0.75,0.7523809523809524,1.0,1.0,12,11,0.08333333333333337,impact_friction,1.0
2372,6,0.9,0.7523809523809524,1.0,1.0,12,12,0.0,impact_friction,1.0
2372,7,0.05,0.7523809523809524,1.0,1.0,12,11,0.08333333333333337,electronics_ui,1.0
2372,7,0.15,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,7,0.25,0.7523809523809524,0.8333333333333334,0.3269230769230771,12,12,0.0,electronics_ui,0.9166666666666666
2372,7,0.35,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,7,0.45,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,7,0.6,0.7523809523809524,1.0,1.0,12,11,0.08333333333333337,electronics_ui,1.0
2372,7,0.75,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,7,0.9,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,8,0.05,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,8,0.15,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,8,0.25,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,8,0.35,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,8,0.45,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,8,0.6,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,8,0.75,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,8,0.9,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,9,0.05,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,9,0.15,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,9,0.25,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,9,0.35,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,9,0.45,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,9,0.6,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,9,0.75,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,9,0.9,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,10,0.05,0.7523809523809524,0.7777777777777778,0.10256410256410264,12,9,0.25,electronics_ui,0.8888888888888888
2372,10,0.15,0.7523809523809524,0.4888888888888889,0.0,12,10,0.16666666666666663,electronics_ui,0.7
2372,10,0.25,0.7523809523809524,0.3333333333333333,0.0,12,9,0.25,electronics_ui,0.5555555555555556
2372,10,0.35,0.7523809523809524,0.4444444444444444,0.0,12,9,0.25,electronics_ui,0.5555555555555556
2372,10,0.45,0.7523809523809524,0.4666666666666667,0.0,12,10,0.16666666666666663,electronics_ui,0.6
2372,10,0.6,0.7523809523809524,0.42857142857142855,0.0,12,7,0.41666666666666663,electronics_ui,0.5714285714285714
2372,10,0.75,0.7523809523809524,0.5333333333333333,0.0,12,10,0.16666666666666663,electronics_ui,0.7
2372,10,0.9,0.7523809523809524,0.75,0.0,12,8,0.33333333333333337,electronics_ui,0.875
2372,11,0.05,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,11,0.15,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,11,0.25,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,11,0.35,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,11,0.45,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,11,0.6,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,11,0.75,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,11,0.9,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,12,0.05,0.7523809523809524,0.8181818181818182,0.26573426573426595,12,11,0.08333333333333337,electronics_ui,0.9090909090909091
2372,12,0.15,0.7523809523809524,1.0,1.0,12,11,0.08333333333333337,electronics_ui,1.0
2372,12,0.25,0.7523809523809524,1.0,1.0,12,9,0.25,electronics_ui,1.0
2372,12,0.35,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,12,0.45,0.7523809523809524,1.0,1.0,12,11,0.08333333333333337,electronics_ui,1.0
2372,12,0.6,0.7523809523809524,1.0,1.0,12,11,0.08333333333333337,electronics_ui,1.0
2372,12,0.75,0.7523809523809524,1.0,1.0,12,11,0.08333333333333337,electronics_ui,1.0
2372,12,0.9,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,13,0.05,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,13,0.15,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,13,0.25,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,13,0.35,0.7523809523809524,0.8333333333333334,0.3269230769230771,12,12,0.0,electronics_ui,0.9166666666666666
2372,13,0.45,0.7523809523809524,0.8333333333333334,0.3269230769230771,12,12,0.0,electronics_ui,0.9166666666666666
2372,13,0.6,0.7523809523809524,0.8333333333333334,0.3269230769230771,12,12,0.0,electronics_ui,0.9166666666666666
2372,13,0.75,0.7523809523809524,0.8181818181818182,0.26573426573426595,12,11,0.08333333333333337,electronics_ui,0.9090909090909091
2372,13,0.9,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,14,0.05,0.7523809523809524,0.4444444444444444,0.0,12,10,0.16666666666666663,,0.5
2372,14,0.15,0.7523809523809524,0.4909090909090909,0.0,12,11,0.08333333333333337,electronics_ui,0.6363636363636364
2372,14,0.25,0.7523809523809524,0.4696969696969697,0.0,12,12,0.0,electronics_ui,0.6666666666666666
2372,14,0.35,0.7523809523809524,0.4444444444444444,0.0,12,10,0.16666666666666663,,0.5
2372,14,0.45,0.7523809523809524,0.4642857142857143,0.0,12,8,0.33333333333333337,electronics_ui,0.625
2372,14,0.6,0.7523809523809524,0.4444444444444444,0.0,12,9,0.25,electronics_ui,0.5555555555555556
2372,14,0.75,0.7523809523809524,0.5,0.0,12,9,0.25,electronics_ui,0.6666666666666666
2372,14,0.9,0.7523809523809524,0.6444444444444445,0.0,12,10,0.16666666666666663,electronics_ui,0.8
2372,15,0.05,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,15,0.15,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,15,0.25,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,15,0.35,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,15,0.45,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,15,0.6,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,15,0.75,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,15,0.9,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,16,0.05,0.7523809523809524,0.6222222222222222,0.0,12,10,0.16666666666666663,electronics_ui,0.8
2372,16,0.15,0.7523809523809524,1.0,1.0,12,10,0.16666666666666663,electronics_ui,1.0
2372,16,0.25,0.7523809523809524,0.8333333333333334,0.3269230769230771,12,12,0.0,electronics_ui,0.9166666666666666
2372,16,0.35,0.7523809523809524,1.0,1.0,12,11,0.08333333333333337,electronics_ui,1.0
2372,16,0.45,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,16,0.6,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,16,0.75,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2372,16,0.9,0.7523809523809524,1.0,1.0,12,12,0.0,electronics_ui,1.0
2436,0,0.05,0.6,0.0,0.0,12,2,0.8333333333333334,,0.5
2436,0,0.15,0.6,1.0,1.0,12,3,0.75,impact_friction,1.0
2436,0,0.25,0.6,1.0,1.0,12,3,0.75,impact_friction,1.0
2436,0,0.35,0.6,1.0,1.0,12,3,0.75,impact_friction,1.0
2436,0,0.45,0.6,1.0,1.0,12,2,0.8333333333333334,impact_friction,1.0
2436,0,0.6,0.6,1.0,1.0,12,4,0.6666666666666667,impact_friction,1.0
2436,0,0.75,0.6,,,12,1,0.9166666666666666,,
2436,0,0.9,0.6,,,12,0,1.0,,
2436,1,0.05,0.6,,,12,0,1.0,,
2436,1,0.15,0.6,0.3,0.0,12,5,0.5833333333333333,doors_furniture,0.6
2436,1,0.25,0.6,1.0,1.0,12,7,0.41666666666666663,doors_furniture,1.0
2436,1,0.35,0.6,0.4666666666666667,0.0,12,6,0.5,doors_furniture,0.6666666666666666
2436,1,0.45,0.6,1.0,1.0,12,9,0.25,doors_furniture,1.0
2436,1,0.6,0.6,1.0,1.0,12,11,0.08333333333333337,doors_furniture,1.0
2436,1,0.75,0.6,1.0,1.0,12,12,0.0,doors_furniture,1.0
2436,1,0.9,0.6,1.0,1.0,12,11,0.08333333333333337,doors_furniture,1.0
2436,2,0.05,0.6,0.3333333333333333,0.0,12,3,0.75,doors_furniture,0.6666666666666666
2436,2,0.15,0.6,0.0,0.0,12,3,0.75,,0.3333333333333333
2436,2,0.25,0.6,0.0,0.0,12,2,0.8333333333333334,,0.5
2436,2,0.35,0.6,,,12,0,1.0,,
2436,2,0.45,0.6,,,12,1,0.9166666666666666,,
2436,2,0.6,0.6,,,12,0,1.0,,
2436,2,0.75,0.6,,,12,1,0.9166666666666666,,
2436,2,0.9,0.6,,,12,0,1.0,,
2436,3,0.05,0.6,0.4666666666666667,0.0,12,6,0.5,doors_furniture,0.6666666666666666
2436,3,0.15,0.6,0.75,0.37500000000000006,12,8,0.33333333333333337,doors_furniture,0.875
2436,3,0.25,0.6,0.5357142857142857,0.0,12,8,0.33333333333333337,doors_furniture,0.75
2436,3,0.35,0.6,1.0,1.0,12,10,0.16666666666666663,doors_furniture,1.0
2436,3,0.45,0.6,1.0,1.0,12,10,0.16666666666666663,doors_furniture,1.0
2436,3,0.6,0.6,1.0,1.0,12,12,0.0,doors_furniture,1.0
2436,3,0.75,0.6,1.0,1.0,12,12,0.0,doors_furniture,1.0
2436,3,0.9,0.6,1.0,1.0,12,12,0.0,doors_furniture,1.0
2436,4,0.05,0.6,0.16666666666666666,0.0,12,4,0.6666666666666667,food_cooking,0.5
2436,4,0.15,0.6,0.16666666666666666,0.0,12,4,0.6666666666666667,food_cooking,0.5
2436,4,0.25,0.6,0.3333333333333333,0.0,12,3,0.75,impact_friction,0.6666666666666666
2436,4,0.35,0.6,0.3333333333333333,0.0,12,3,0.75,impact_friction,0.6666666666666666
2436,4,0.45,0.6,0.0,0.0,12,2,0.8333333333333334,,0.5
2436,4,0.6,0.6,,,12,1,0.9166666666666666,,
2436,4,0.75,0.6,1.0,1.0,12,3,0.75,impact_friction,1.0
2436,4,0.9,0.6,1.0,1.0,12,5,0.5833333333333333,impact_friction,1.0
2436,5,0.05,0.6,0.3333333333333333,0.0,12,3,0.75,other,0.6666666666666666
2436,5,0.15,0.6,1.0,1.0,12,2,0.8333333333333334,doors_furniture,1.0
2436,5,0.25,0.6,1.0,1.0,12,2,0.8333333333333334,doors_furniture,1.0
2436,5,0.35,0.6,0.6666666666666666,0.16666666666666663,12,6,0.5,doors_furniture,0.8333333333333334
2436,5,0.45,0.6,,,12,1,0.9166666666666666,,
2436,5,0.6,0.6,1.0,1.0,12,2,0.8333333333333334,other,1.0
2436,5,0.75,0.6,0.6,0.0,12,5,0.5833333333333333,other,0.8
2436,5,0.9,0.6,1.0,1.0,12,5,0.5833333333333333,other,1.0
2436,6,0.05,0.6,0.2,0.0,12,5,0.5833333333333333,,0.4
2436,6,0.15,0.6,0.0,0.0,12,2,0.8333333333333334,,0.5
2436,6,0.25,0.6,0.16666666666666666,0.0,12,4,0.6666666666666667,impact_friction,0.5
2436,6,0.35,0.6,0.2,0.0,12,5,0.5833333333333333,,0.4
2436,6,0.45,0.6,0.3333333333333333,0.0,12,3,0.75,other,0.6666666666666666
2436,6,0.6,0.6,0.3333333333333333,0.0,12,3,0.75,impact_friction,0.6666666666666666
2436,6,0.75,0.6,0.3333333333333333,0.0,12,3,0.75,impact_friction,0.6666666666666666
2436,6,0.9,0.6,0.5,0.0,12,4,0.6666666666666667,impact_friction,0.75
2436,7,0.05,0.6,0.1,0.0,12,5,0.5833333333333333,food_cooking,0.4
2436,7,0.15,0.6,0.3,0.0,12,5,0.5833333333333333,other,0.6
2436,7,0.25,0.6,0.4666666666666667,0.0,12,6,0.5,food_cooking,0.6666666666666666
2436,7,0.35,0.6,1.0,1.0,12,5,0.5833333333333333,other,1.0
2436,7,0.45,0.6,0.0,0.0,12,3,0.75,,0.3333333333333333
2436,7,0.6,0.6,1.0,1.0,12,3,0.75,other,1.0
2436,7,0.75,0.6,,,12,1,0.9166666666666666,,
2436,7,0.9,0.6,,,12,0,1.0,,
2436,8,0.05,0.6,0.3,0.0,12,5,0.5833333333333333,doors_furniture,0.6
2436,8,0.15,0.6,0.2857142857142857,0.0,12,7,0.41666666666666663,,0.42857142857142855
2436,8,0.25,0.6,1.0,1.0,12,3,0.75,other,1.0
2436,8,0.35,0.6,0.0,0.0,12,2,0.8333333333333334,,0.5
2436,8,0.45,0.6,0.42857142857142855,0.0,12,7,0.41666666666666663,other,0.5714285714285714
2436,8,0.6,0.6,0.6666666666666666,0.16666666666666663,12,6,0.5,doors_furniture,0.8333333333333334
2436,8,0.75,0.6,0.3333333333333333,0.0,12,3,0.75,doors_furniture,0.6666666666666666
2436,8,0.9,0.6,1.0,1.0,12,2,0.8333333333333334,other,1.0
2436,9,0.05,0.6,0.0,0.0,12,2,0.8333333333333334,,0.5
2436,9,0.15,0.6,0.0,0.0,12,2,0.8333333333333334,,0.5
2436,9,0.25,0.6,0.0,0.0,12,3,0.75,,0.3333333333333333
2436,9,0.35,0.6,1.0,1.0,12,2,0.8333333333333334,animals,1.0
2436,9,0.45,0.6,,,12,1,0.9166666666666666,,
2436,9,0.6,0.6,,,12,1,0.9166666666666666,,
2436,9,0.75,0.6,,,12,0,1.0,,
2436,9,0.9,0.6,,,12,0,1.0,,
2436,10,0.05,0.6,0.2,0.0,12,5,0.5833333333333333,,0.4
2436,10,0.15,0.6,0.4,0.0,12,5,0.5833333333333333,impact_friction,0.6
2436,10,0.25,0.6,,,12,1,0.9166666666666666,,
2436,10,0.35,0.6,0.3333333333333333,0.0,12,3,0.75,doors_furniture,0.6666666666666666
2436,10,0.45,0.6,1.0,1.0,12,2,0.8333333333333334,impact_friction,1.0
2436,10,0.6,0.6,1.0,1.0,12,3,0.75,impact_friction,1.0
2436,10,0.75,0.6,1.0,1.0,12,2,0.8333333333333334,impact_friction,1.0
2436,10,0.9,0.6,1.0,1.0,12,2,0.8333333333333334,impact_friction,1.0
