video_id,base_seed,theta_commit,status,n_scorable_progress_points,first_crossing,sustained_crossing
2511,15,0.6,CROSSING,8,0.45,
2511,16,0.6,CROSSING,8,0.6,0.6
2603,0,0.6,NONCROSSING,8,,
2603,1,0.6,CROSSING,8,0.15,0.15
2603,2,0.6,CROSSING,8,0.05,0.45
2603,3,0.6,CROSSING,8,0.75,0.75
2603,4,0.6,CROSSING,8,0.9,0.9
2603,5,0.6,CROSSING,8,0.15,0.75
2603,6,0.6,CROSSING,8,0.75,
2603,7,0.6,CROSSING,8,0.05,0.05
2603,8,0.6,CROSSING,8,0.05,0.35
2603,9,0.6,CROSSING,8,0.25,0.45
2603,10,0.6,CROSSING,8,0.6,0.6
2603,11,0.6,CROSSING,8,0.25,0.45
2603,12,0.6,CROSSING,8,0.15,0.15
2603,13,0.6,CROSSING,8,0.75,0.75
2603,14,0.6,CROSSING,8,0.25,0.25
2603,15,0.6,CROSSING,8,0.45,0.45
2603,16,0.6,CROSSING,8,0.45,0.75
2689,0,0.6,CROSSING,8,0.75,0.75
2689,1,0.6,CROSSING,8,0.9,0.9
2689,2,0.6,CROSSING,8,0.05,0.05
2689,3,0.6,CROSSING,8,0.15,0.35
2689,4,0.6,CROSSING,8,0.05,0.05
2689,5,0.6,CROSSING,8,0.9,0.9
2689,6,0.6,CROSSING,8,0.15,0.45
2689,7,0.6,CROSSING,8,0.75,0.75
2689,8,0.6,CROSSING,8,0.6,0.6
2689,9,0.6,CROSSING,8,0.9,0.9
2689,10,0.6,CROSSING,8,0.15,
2689,11,0.6,CROSSING,8,0.25,0.45
2689,12,0.6,NONCROSSING,8,,
2689,13,0.6,CROSSING,8,0.15,0.9
2689,14,0.6,CROSSING,8,0.6,
2689,15,0.6,CROSSING,8,0.35,0.75
2689,16,0.6,CROSSING,8,0.25,0.75
2803,0,0.6,CROSSING,5,0.15,0.9
2803,1,0.6,CROSSING,8,0.05,0.05
2803,2,0.6,CROSSING,8,0.05,0.05
2803,3,0.6,CROSSING,8,0.05,0.9
2803,4,0.6,CROSSING,8,0.75,0.75
2803,5,0.6,UNSCORABLE,0,,
2803,6,0.6,CROSSING,2,0.05,0.05
2803,7,0.6,CROSSING,8,0.15,0.45
2803,8,0.6,CROSSING,6,0.25,0.25
2803,9,0.6,CROSSING,8,0.05,0.05
2803,10,0.6,CROSSING,8,0.05,0.05
2803,11,0.6,CROSSING,6,0.75,0.75
2803,12,0.6,CROSSING,8,0.05,0.35
2803,13,0.6,CROSSING,8,0.75,0.75
2803,14,0.6,CROSSING,8,0.9,0.9
2803,15,0.6,CROSSING,7,0.05,
2803,16,0.6,CROSSING,8,0.45,0.45
2817,0,0.6,NONCROSSING,7,,
2817,1,0.6,NONCROSSING,8,,
2817,2,0.6,CROSSING,8,0.25,0.45
2817,3,0.6,CROSSING,8,0.15,0.15
2817,4,0.6,CROSSING,8,0.05,0.25
2817,5,0.6,CROSSING,8,0.75,0.75
2817,6,0.6,CROSSING,8,0.45,0.45
2817,7,0.6,CROSSING,8,0.25,0.6
2817,8,0.6,CROSSING,8,0.35,0.75
2817,9,0.6,CROSSING,7,0.45,0.75
2817,10,0.6,CROSSING,8,0.35,0.35
2817,11,0.6,CROSSING,7,0.45,
2817,12,0.6,CROSSING,8,0.15,0.45
2817,13,0.6,CROSSING,7,0.05,0.75
2817,14,0.6,CROSSING,7,0.35,
2817,15,0.6,CROSSING,8,0.35,0.35
2817,16,0.6,CROSSING,8,0.6,0.6
2881,0,0.6,VIDEO_DETERMINED,8,,
2881,1,0.6,VIDEO_DETERMINED,8,,
2881,2,0.6,VIDEO_DETERMINED,8,,
2881,3,0.6,VIDEO_DETERMINED,8,,
2881,4,0.6,VIDEO_DETERMINED,8,,
2881,5,0.6,VIDEO_DETERMINED,8,,
2881,6,0.6,VIDEO_DETERMINED,8,,
2881,7,0.6,VIDEO_DETERMINED,8,,
2881,8,0.6,VIDEO_DETERMINED,8,,
2881,9,0.6,VIDEO_DETERMINED,8,,
2881,10,0.6,VIDEO_DETERMINED,8,,
2881,11,0.6,VIDEO_DETERMINED,8,,
2881,12,0.6,VIDEO_DETERMINED,8,,
2881,13,0.6,VIDEO_DETERMINED,8,,
2881,14,0.6,VIDEO_DETERMINED,8,,
2881,15,0.6,VIDEO_DETERMINED,8,,
2881,16,0.6,VIDEO_DETERMINED,8,,
3114,0,0.6,VIDEO_DETERMINED,8,,
3114,1,0.6,VIDEO_DETERMINED,8,,
3114,2,0.6,VIDEO_DETERMINED,8,,
3114,3,0.6,VIDEO_DETERMINED,8,,
3114,4,0.6,VIDEO_DETERMINED,8,,
3114,5,0.6,VIDEO_DETERMINED,8,,
3114,6,0.6,VIDEO_DETERMINED,8,,
3114,7,0.6,VIDEO_DETERMINED,8,,
3114,8,0.6,VIDEO_DETERMINED,8,,
3114,9,0.6,VIDEO_DETERMINED,8,,
3114,10,0.6,VIDEO_DETERMINED,8,,
3114,11,0.6,VIDEO_DETERMINED,8,,
3114,12,0.6,VIDEO_DETERMINED,8,,
3114,13,0.6,VIDEO_DETERMINED,8,,
3114,14,0.6,VIDEO_DETERMINED,8,,
3114,15,0.6,VIDEO_DETERMINED,8,,
3114,16,0.6,VIDEO_DETERMINED,8,,
3273,0,0.6,CROSSING,8,0.05,0.9
3273,1,0.6,CROSSING,8,0.05,
3273,2,0.6,NONCROSSING,8,,
3273,3,0.6,CROSSING,8,0.9,0.9
3273,4,0.6,CROSSING,8,0.35,0.35
3273,5,0.6,CROSSING,8,0.05,0.9
3273,6,0.6,CROSSING,8,0.9,0.9
3273,7,0.6,CROSSING,8,0.45,0.9
3273,8,0.6,CROSSING,8,0.6,
3273,9,0.6,CROSSING,8,0.35,0.35
3273,10,0.6,CROSSING,8,0.05,
3273,11,0.6,CROSSING,8,0.35,
3273,12,0.6,CROSSING,8,0.45,0.45
3273,13,0.6,CROSSING,8,0.9,0.9
3273,14,0.6,CROSSING,8,0.15,0.75
3273,15,0.6,CROSSING,8,0.05,
3273,16,0.6,NONCROSSING,7,,
3411,0,0.6,CROSSING,8,0.15,0.15
3411,1,0.6,CROSSING,8,0.05,0.05
3411,2,0.6,CROSSING,8,0.15,0.9
3411,3,0.6,CROSSING,8,0.25,0.45
3411,4,0.6,CROSSING,8,0.35,0.35
3411,5,0.6,CROSSING,8,0.6,
3411,6,0.6,CROSSING,8,0.05,0.05
3411,7,0.6,CROSSING,8,0.05,0.05
3411,8,0.6,CROSSING,8,0.05,0.05
3411,9,0.6,CROSSING,8,0.15,0.15
3411,10,0.6,CROSSING,8,0.15,
3411,11,0.6,CROSSING,8,0.05,0.05
3411,12,0.6,CROSSING,8,0.05,0.05
3411,13,0.6,CROSSING,8,0.05,
3411,14,0.6,CROSSING,8,0.05,0.05
3411,15,0.6,CROSSING,8,0.25,
3411,16,0.6,CROSSING,8,0.05,0.05
3780,0,0.6,CROSSING,8,0.05,0.35
3780,1,0.6,CROSSING,8,0.25,0.9
3780,2,0.6,CROSSING,8,0.15,0.35
3780,3,0.6,CROSSING,8,0.9,0.9
3780,4,0.6,CROSSING,8,0.05,0.25
3780,5,0.6,CROSSING,8,0.15,0.35
3780,6,0.6,NONCROSSING,8,,
3780,7,0.6,CROSSING,8,0.05,0.25
3780,8,0.6,CROSSING,5,0.05,0.05
3780,9,0.6,CROSSING,8,0.05,0.05
3780,10,0.6,CROSSING,8,0.15,0.15
3780,11,0.6,CROSSING,8,0.05,0.05
3780,12,0.6,CROSSING,8,0.25,
3780,13,0.6,CROSSING,8,0.05,0.05
3780,14,0.6,CROSSING,7,0.05,0.9
3780,15,0.6,CROSSING,8,0.15,
3780,16,0.6,CROSSING,8,0.05,0.05
3912,0,0.6,VIDEO_DETERMINED,8,,
3912,1,0.6,VIDEO_DETERMINED,8,,
3912,2,0.6,VIDEO_DETERMINED,8,,
3912,3,0.6,VIDEO_DETERMINED,8,,
3912,4,0.6,VIDEO_DETERMINED,8,,
3912,5,0.6,VIDEO_DETERMINED,8,,
3912,6,0.6,VIDEO_DETERMINED,8,,
3912,7,0.6,VIDEO_DETERMINED,8,,
3912,8,0.6,VIDEO_DETERMINED,8,,
3912,9,0.6,VIDEO_DETERMINED,8,,
3912,10,0.6,VIDEO_DETERMINED,8,,
3912,11,0.6,VIDEO_DETERMINED,8,,
3912,12,0.6,VIDEO_DETERMINED,8,,
3912,13,0.6,VIDEO_DETERMINED,8,,
3912,14,0.6,VIDEO_DETERMINED,8,,
3912,15,0.6,VIDEO_DETERMINED,8,,
3912,16,0.6,VIDEO_DETERMINED,8,,
3985,0,0.6,NONCROSSING,6,,
3985,1,0.6,CROSSING,6,0.25,
3985,2,0.6,CROSSING,8,0.9,0.9
3985,3,0.6,CROSSING,8,0.05,0.45
3985,4,0.6,CROSSING,8,0.25,0.25
3985,5,0.6,CROSSING,8,0.75,0.75
3985,6,0.6,CROSSING,8,0.15,0.6
3985,7,0.6,CROSSING,8,0.75,0.75
3985,8,0.6,CROSSING,8,0.05,0.05
3985,9,0.6,CROSSING,8,0.45,0.75
3985,10,0.6,CROSSING,8,0.25,0.25
3985,11,0.6,CROSSING,6,0.15,
3985,12,0.6,CROSSING,8,0.9,0.9
3985,13,0.6,CROSSING,7,0.75,0.75
3985,14,0.6,CROSSING,8,0.9,0.9
3985,15,0.6,CROSSING,8,0.05,0.05
3985,16,0.6,CROSSING,8,0.35,0.75
4170,0,0.6,CROSSING,8,0.05,0.25
4170,1,0.6,CROSSING,8,0.15,0.75
4170,2,0.6,CROSSING,8,0.25,0.25
4170,3,0.6,CROSSING,8,0.05,
4170,4,0.6,CROSSING,8,0.05,0.25
4170,5,0.6,CROSSING,8,0.05,0.05
4170,6,0.6,CROSSING,8,0.05,0.25
4170,7,0.6,CROSSING,8,0.05,0.05
4170,8,0.6,CROSSING,8,0.05,0.25
4170,9,0.6,CROSSING,8,0.35,0.75
4170,10,0.6,CROSSING,8,0.05,0.05
4170,11,0.6,CROSSING,8,0.9,0.9
4170,12,0.6,CROSSING,8,0.25,
4170,13,0.6,CROSSING,8,0.05,0.9
4170,14,0.6,CROSSING,8,0.05,0.05
4170,15,0.6,CROSSING,8,0.35,0.9
4170,16,0.6,CROSSING,8,0.05,0.05
4268,0,0.6,CROSSING,8,0.6,0.6
4268,1,0.6,CROSSING,8,0.75,0.75
4268,2,0.6,CROSSING,8,0.05,0.05
4268,3,0.6,NONCROSSING,8,,
4268,4,0.6,CROSSING,8,0.6,0.6
4268,5,0.6,CROSSING,8,0.9,0.9
4268,6,0.6,CROSSING,8,0.05,0.05
4268,7,0.6,NONCROSSING,6,,
4268,8,0.6,CROSSING,8,0.6,0.6
4268,9,0.6,CROSSING,7,0.45,0.45
4268,10,0.6,CROSSING,8,0.05,0.75
4268,11,0.6,CROSSING,7,0.05,0.35
4268,12,0.6,CROSSING,8,0.9,0.9
4268,13,0.6,CROSSING,8,0.25,0.25
4268,14,0.6,CROSSING,8,0.05,0.05
4268,15,0.6,CROSSING,8,0.9,0.9
4268,16,0.6,CROSSING,8,0.35,0.75
4283,0,0.6,NONCROSSING,8,,
4283,1,0.6,CROSSING,8,0.75,0.75
4283,2,0.6,CROSSING,8,0.25,0.25
4283,3,0.6,CROSSING,8,0.15,0.35
4283,4,0.6,NONCROSSING,7,,
4283,5,0.6,CROSSING,8,0.75,0.75
4283,6,0.6,CROSSING,7,0.45,0.45
4283,7,0.6,CROSSING,8,0.05,0.05
4283,8,0.6,NONCROSSING,8,,
4283,9,0.6,CROSSING,7,0.75,0.75
4283,10,0.6,CROSSING,8,0.35,0.6
4283,11,0.6,NONCROSSING,4,,
4283,12,0.6,CROSSING,8,0.25,0.9
4283,13,0.6,CROSSING,7,0.15,0.45
4283,14,0.6,NONCROSSING,6,,
4283,15,0.6,CROSSING,8,0.45,0.45
4283,16,0.6,CROSSING,7,0.25,
43,0,0.6,UNSCORABLE,0,,
43,1,0.6,UNSCORABLE,0,,
43,2,0.6,UNSCORABLE,0,,
43,3,0.6,UNSCORABLE,0,,
43,4,0.6,UNSCORABLE,0,,
43,5,0.6,UNSCORABLE,0,,
43,6,0.6,UNSCORABLE,0,,
43,7,0.6,UNSCORABLE,0,,
43,8,0.6,UNSCORABLE,0,,
43,9,0.6,UNSCORABLE,0,,
43,10,0.6,UNSCORABLE,0,,
43,11,0.6,UNSCORABLE,0,,
43,12,0.6,UNSCORABLE,0,,
43,13,0.6,UNSCORABLE,0,,
43,14,0.6,UNSCORABLE,0,,
43,15,0.6,UNSCORABLE,0,,
43,16,0.6,UNSCORABLE,0,,
4315,0,0.6,CROSSING,8,0.15,0.15
4315,1,0.6,CROSSING,8,0.05,0.05
4315,2,0.6,CROSSING,8,0.6,0.9
4315,3,0.6,CROSSING,8,0.05,0.05
4315,4,0.6,CROSSING,8,0.15,0.15
4315,5,0.6,CROSSING,8,0.05,0.6
4315,6,0.6,CROSSING,7,0.15,0.15
4315,7,0.6,CROSSING,5,0.05,
4315,8,0.6,CROSSING,4,0.15,0.45
4315,9,0.6,CROSSING,7,0.15,0.9
4315,10,0.6,CROSSING,8,0.05,0.05
4315,11,0.6,CROSSING,7,0.35,0.35
4315,12,0.6,CROSSING,8,0.05,0.35
4315,13,0.6,NONCROSSING,8,,
4315,14,0.6,CROSSING,8,0.05,0.25
4315,15,0.6,CROSSING,4,0.15,
4315,16,0.6,CROSSING,8,0.15,0.15
4510,0,0.6,CROSSING,6,0.25,0.6
4510,1,0.6,CROSSING,5,0.15,
4510,2,0.6,CROSSING,8,0.35,0.6
4510,3,0.6,CROSSING,8,0.35,0.35
4510,4,0.6,CROSSING,8,0.75,0.75
4510,5,0.6,CROSSING,8,0.05,0.05
4510,6,0.6,CROSSING,8,0.05,0.05
4510,7,0.6,CROSSING,7,0.05,0.6
4510,8,0.6,CROSSING,7,0.05,0.05
4510,9,0.6,CROSSING,6,0.25,
4510,10,0.6,CROSSING,6,0.05,0.05
4510,11,0.6,CROSSING,8,0.25,0.25
4510,12,0.6,CROSSING,8,0.15,0.45
4510,13,0.6,CROSSING,8,0.15,0.35
4510,14,0.6,CROSSING,8,0.05,0.05
4510,15,0.6,CROSSING,8,0.15,0.15
4510,16,0.6,CROSSING,8,0.9,0.9
452,0,0.6,CROSSING,8,0.6,0.6
452,1,0.6,CROSSING,5,0.15,0.9
452,2,0.6,CROSSING,8,0.6,0.6
452,3,0.6,CROSSING,8,0.15,0.9
452,4,0.6,CROSSING,8,0.25,0.9
452,5,0.6,CROSSING,7,0.05,0.45
452,6,0.6,CROSSING,8,0.75,0.75
452,7,0.6,CROSSING,7,0.75,0.75
452,8,0.6,CROSSING,8,0.6,0.9
452,9,0.6,CROSSING,8,0.45,0.75
452,10,0.6,CROSSING,8,0.9,0.9
452,11,0.6,CROSSING,8,0.25,0.6
452,12,0.6,CROSSING,8,0.25,0.45
452,13,0.6,NONCROSSING,5,,
452,14,0.6,CROSSING,8,0.05,0.75
452,15,0.6,CROSSING,8,0.15,0.15
452,16,0.6,CROSSING,8,0.35,0.75
4563,0,0.6,CROSSING,8,0.15,0.15
4563,1,0.6,CROSSING,8,0.05,0.05
4563,2,0.6,CROSSING,8,0.6,0.6
4563,3,0.6,CROSSING,8,0.15,0.75
4563,4,0.6,CROSSING,8,0.05,0.05
4563,5,0.6,CROSSING,8,0.05,0.6
4563,6,0.6,CROSSING,8,0.45,0.45
4563,7,0.6,CROSSING,8,0.05,0.05
4563,8,0.6,CROSSING,8,0.35,0.6
4563,9,0.6,CROSSING,8,0.05,0.05
4563,10,0.6,CROSSING,8,0.45,
4563,11,0.6,CROSSING,8,0.05,0.45
4563,12,0.6,CROSSING,8,0.75,
4563,13,0.6,CROSSING,8,0.45,0.45
4563,14,0.6,CROSSING,8,0.05,0.05
4563,15,0.6,CROSSING,8,0.35,
4563,16,0.6,CROSSING,8,0.15,0.6
457,0,0.6,CROSSING,8,0.05,0.05
457,1,0.6,NONCROSSING,8,,
457,2,0.6,CROSSING,8,0.05,0.05
457,3,0.6,CROSSING,8,0.6,0.6
457,4,0.6,CROSSING,8,0.45,0.45
457,5,0.6,CROSSING,8,0.25,0.45
457,6,0.6,CROSSING,8,0.05,0.9
457,7,0.6,CROSSING,8,0.9,0.9
457,8,0.6,CROSSING,8,0.35,0.35
457,9,0.6,CROSSING,8,0.05,0.25
457,10,0.6,CROSSING,8,0.15,0.15
457,11,0.6,CROSSING,8,0.15,0.9
457,12,0.6,CROSSING,8,0.05,0.05
457,13,0.6,CROSSING,8,0.25,0.25
457,14,0.6,CROSSING,7,0.15,0.75
457,15,0.6,NONCROSSING,8,,
457,16,0.6,CROSSING,8,0.45,0.45
4635,0,0.6,CROSSING,8,0.05,0.75
4635,1,0.6,CROSSING,5,0.75,0.75
4635,2,0.6,CROSSING,8,0.05,0.05
4635,3,0.6,CROSSING,5,0.25,0.25
4635,4,0.6,CROSSING,8,0.25,0.45
4635,5,0.6,CROSSING,8,0.05,0.05
4635,6,0.6,CROSSING,8,0.45,0.45
4635,7,0.6,CROSSING,8,0.75,0.75
4635,8,0.6,UNSCORABLE,0,,
4635,9,0.6,CROSSING,8,0.75,
4635,10,0.6,CROSSING,1,0.15,0.15
4635,11,0.6,CROSSING,7,0.25,0.25
4635,12,0.6,CROSSING,8,0.05,0.9
4635,13,0.6,CROSSING,8,0.05,0.05
4635,14,0.6,CROSSING,8,0.05,0.05
4635,15,0.6,CROSSING,8,0.05,0.05
4635,16,0.6,CROSSING,6,0.45,0.9
4863,0,0.6,CROSSING,8,0.05,0.05
4863,1,0.6,UNSCORABLE,0,,
4863,2,0.6,UNSCORABLE,0,,
4863,3,0.6,UNSCORABLE,0,,
4863,4,0.6,CROSSING,4,0.05,0.25
4863,5,0.6,CROSSING,7,0.15,0.15
4863,6,0.6,CROSSING,8,0.05,0.05
4863,7,0.6,CROSSING,1,0.05,0.05
4863,8,0.6,UNSCORABLE,0,,
4863,9,0.6,UNSCORABLE,0,,
4863,10,0.6,CROSSING,8,0.05,0.05
4863,11,0.6,CROSSING,8,0.05,0.05
4863,12,0.6,CROSSING,8,0.05,0.05
4863,13,0.6,UNSCORABLE,0,,
4863,14,0.6,CROSSING,3,0.25,0.25
4863,15,0.6,UNSCORABLE,0,,
4863,16,0.6,UNSCORABLE,0,,
4935,0,0.6,CROSSING,8,0.25,0.6
4935,1,0.6,CROSSING,7,0.15,0.15
4935,2,0.6,CROSSING,8,0.05,0.05
4935,3,0.6,CROSSING,8,0.05,0.05
4935,4,0.6,CROSSING,3,0.25,0.25
4935,5,0.6,CROSSING,8,0.15,0.6
4935,6,0.6,CROSSING,8,0.75,
4935,7,0.6,NONCROSSING,1,,
4935,8,0.6,CROSSING,8,0.05,0.05
4935,9,0.6,CROSSING,1,0.15,0.15
4935,10,0.6,CROSSING,8,0.05,0.05
4935,11,0.6,NONCROSSING,5,,
4935,12,0.6,CROSSING,4,0.35,
4935,13,0.6,CROSSING,8,0.15,0.15
4935,14,0.6,CROSSING,6,0.05,
4935,15,0.6,CROSSING,5,0.15,
4935,16,0.6,CROSSING,8,0.25,
596,0,0.6,CROSSING,8,0.6,0.6
596,1,0.6,CROSSING,8,0.35,0.35
596,2,0.6,CROSSING,6,0.6,0.6
596,3,0.6,CROSSING,7,0.25,0.25
596,4,0.6,CROSSING,8,0.35,0.35
596,5,0.6,CROSSING,4,0.25,
596,6,0.6,CROSSING,8,0.05,0.75
596,7,0.6,NONCROSSING,3,,
596,8,0.6,CROSSING,8,0.25,0.25
596,9,0.6,CROSSING,7,0.35,0.35
596,10,0.6,CROSSING,8,0.35,0.75
596,11,0.6,CROSSING,8,0.45,0.45
596,12,0.6,CROSSING,8,0.35,0.35
596,13,0.6,CROSSING,8,0.45,0.45
596,14,0.6,CROSSING,8,0.35,0.35
596,15,0.6,CROSSING,8,0.45,0.9
596,16,0.6,CROSSING,8,0.25,0.25
658,0,0.6,VIDEO_DETERMINED,8,,
658,1,0.6,VIDEO_DETERMINED,8,,
658,2,0.6,VIDEO_DETERMINED,8,,
658,3,0.6,VIDEO_DETERMINED,8,,
658,4,0.6,VIDEO_DETERMINED,8,,
658,5,0.6,VIDEO_DETERMINED,8,,
658,6,0.6,VIDEO_DETERMINED,8,,
658,7,0.6,VIDEO_DETERMINED,8,,
658,8,0.6,VIDEO_DETERMINED,8,,
658,9,0.6,VIDEO_DETERMINED,8,,
658,10,0.6,VIDEO_DETERMINED,8,,
658,11,0.6,VIDEO_DETERMINED,8,,
658,12,0.6,VIDEO_DETERMINED,8,,
658,13,0.6,VIDEO_DETERMINED,8,,
658,14,0.6,VIDEO_DETERMINED,8,,
658,15,0.6,VIDEO_DETERMINED,8,,
658,16,0.6,VIDEO_DETERMINED,8,,
662,0,0.6,VIDEO_DETERMINED,8,,
662,1,0.6,VIDEO_DETERMINED,8,,
662,2,0.6,VIDEO_DETERMINED,8,,
662,3,0.6,VIDEO_DETERMINED,8,,
662,4,0.6,VIDEO_DETERMINED,8,,
662,5,0.6,VIDEO_DETERMINED,8,,
662,6,0.6,VIDEO_DETERMINED,8,,
662,7,0.6,VIDEO_DETERMINED,8,,
662,8,0.6,VIDEO_DETERMINED,8,,
662,9,0.6,VIDEO_DETERMINED,8,,
662,10,0.6,VIDEO_DETERMINED,8,,
662,11,0.6,VIDEO_DETERMINED,8,,
662,12,0.6,VIDEO_DETERMINED,8,,
662,13,0.6,VIDEO_DETERMINED,8,,
662,14,0.6,VIDEO_DETERMINED,8,,
662,15,0.6,VIDEO_DETERMINED,8,,
662,16,0.6,VIDEO_DETERMINED,8,,
819,0,0.6,CROSSING,8,0.05,0.9
819,1,0.6,CROSSING,8,0.15,0.15
819,2,0.6,CROSSING,5,0.05,
819,3,0.6,CROSSING,8,0.05,0.05
819,4,0.6,CROSSING,7,0.6,0.6
819,5,0.6,CROSSING,8,0.75,0.75
819,6,0.6,CROSSING,8,0.05,0.35
819,7,0.6,CROSSING,8,0.05,0.05
819,8,0.6,CROSSING,8,0.05,
819,9,0.6,CROSSING,8,0.05,0.35
819,10,0.6,NONCROSSING,5,,
819,11,0.6,CROSSING,8,0.05,0.05
819,12,0.6,CROSSING,8,0.25,0.45
819,13,0.6,CROSSING,8,0.45,0.45
819,14,0.6,CROSSING,8,0.05,0.35
819,15,0.6,CROSSING,8,0.9,0.9
819,16,0.6,CROSSING,8,0.15,0.45
955,0,0.6,VIDEO_DETERMINED,8,,
955,1,0.6,VIDEO_DETERMINED,8,,
955,2,0.6,VIDEO_DETERMINED,8,,
955,3,0.6,VIDEO_DETERMINED,8,,
955,4,0.6,VIDEO_DETERMINED,8,,
955,5,0.6,VIDEO_DETERMINED,8,,
955,6,0.6,VIDEO_DETERMINED,8,,
955,7,0.6,VIDEO_DETERMINED,8,,
955,8,0.6,VIDEO_DETERMINED,8,,
955,9,0.6,VIDEO_DETERMINED,8,,
955,10,0.6,VIDEO_DETERMINED,8,,
955,11,0.6,VIDEO_DETERMINED,8,,
955,12,0.6,VIDEO_DETERMINED,8,,
955,13,0.6,VIDEO_DETERMINED,8,,
955,14,0.6,VIDEO_DETERMINED,8,,
955,15,0.6,VIDEO_DETERMINED,8,,
955,16,0.6,VIDEO_DETERMINED,7,,
96,0,0.6,CROSSING,8,0.45,0.75
96,1,0.6,CROSSING,8,0.15,0.75
96,2,0.6,CROSSING,8,0.25,0.25
96,3,0.6,CROSSING,8,0.05,0.25
96,4,0.6,CROSSING,8,0.45,0.45
96,5,0.6,NONCROSSING,8,,
96,6,0.6,NONCROSSING,8,,
96,7,0.6,CROSSING,8,0.15,0.6
96,8,0.6,CROSSING,8,0.6,0.6
96,9,0.6,CROSSING,7,0.6,0.6
96,10,0.6,CROSSING,8,0.05,0.75
96,11,0.6,CROSSING,8,0.15,0.75
96,12,0.6,CROSSING,8,0.05,0.6
96,13,0.6,CROSSING,8,0.9,0.9
96,14,0.6,CROSSING,8,0.05,0.6
96,15,0.6,CROSSING,8,0.05,0.05
96,16,0.6,CROSSING,8,0.35,0.35
1002,0,0.7,VIDEO_DETERMINED,8,,
1002,1,0.7,VIDEO_DETERMINED,8,,
1002,2,0.7,VIDEO_DETERMINED,8,,
1002,3,0.7,VIDEO_DETERMINED,8,,
1002,4,0.7,VIDEO_DETERMINED,8,,
1002,5,0.7,VIDEO_DETERMINED,8,,
1002,6,0.7,VIDEO_DETERMINED,8,,
1002,7,0.7,VIDEO_DETERMINED,8,,
1002,8,0.7,VIDEO_DETERMINED,8,,
1002,9,0.7,VIDEO_DETERMINED,8,,
1002,10,0.7,VIDEO_DETERMINED,8,,
1002,11,0.7,VIDEO_DETERMINED,8,,
1002,12,0.7,VIDEO_DETERMINED,8,,
1002,13,0.7,VIDEO_DETERMINED,8,,
1002,14,0.7,VIDEO_DETERMINED,8,,
1002,15,0.7,VIDEO_DETERMINED,8,,
1002,16,0.7,VIDEO_DETERMINED,8,,
1003,0,0.7,CROSSING,8,0.45,0.75
1003,1,0.7,CROSSING,8,0.35,0.35
1003,2,0.7,CROSSING,8,0.25,0.6
1003,3,0.7,CROSSING,8,0.6,0.9
1003,4,0.7,CROSSING,8,0.25,0.45
1003,5,0.7,NONCROSSING,7,,
1003,6,0.7,NONCROSSING,7,,
1003,7,0.7,CROSSING,8,0.45,0.45
1003,8,0.7,CROSSING,8,0.9,0.9
1003,9,0.7,CROSSING,8,0.6,0.6
1003,10,0.7,CROSSING,8,0.15,0.45
1003,11,0.7,CROSSING,8,0.15,0.15
1003,12,0.7,CROSSING,8,0.9,0.9
1003,13,0.7,CROSSING,8,0.45,0.45
1003,14,0.7,CROSSING,8,0.9,0.9
1003,15,0.7,CROSSING,8,0.75,0.75
1003,16,0.7,CROSSING,8,0.25,0.25
1048,0,0.7,CROSSING,8,0.25,0.75
1048,1,0.7,CROSSING,8,0.05,0.05
1048,2,0.7,CROSSING,8,0.05,0.05
1048,3,0.7,CROSSING,8,0.05,0.6
1048,4,0.7,CROSSING,8,0.15,0.45
1048,5,0.7,CROSSING,8,0.15,0.15
1048,6,0.7,CROSSING,8,0.25,0.25
1048,7,0.7,CROSSING,8,0.05,0.05
1048,8,0.7,CROSSING,8,0.15,0.9
1048,9,0.7,CROSSING,8,0.05,0.45
1048,10,0.7,CROSSING,8,0.05,0.35
1048,11,0.7,CROSSING,8,0.25,
1048,12,0.7,CROSSING,8,0.05,0.05
1048,13,0.7,CROSSING,8,0.25,0.25
1048,14,0.7,CROSSING,8,0.15,0.15
1048,15,0.7,CROSSING,8,0.05,0.45
1048,16,0.7,CROSSING,8,0.05,0.6
1209,0,0.7,CROSSING,8,0.05,0.35
1209,1,0.7,CROSSING,8,0.05,0.05
1209,2,0.7,CROSSING,8,0.05,0.05
1209,3,0.7,CROSSING,8,0.05,0.05
1209,4,0.7,CROSSING,8,0.05,0.9
1209,5,0.7,CROSSING,8,0.45,0.75
1209,6,0.7,CROSSING,8,0.05,0.05
1209,7,0.7,CROSSING,8,0.05,0.05
1209,8,0.7,CROSSING,8,0.05,0.05
1209,9,0.7,CROSSING,8,0.05,0.9
1209,10,0.7,CROSSING,8,0.35,0.35
1209,11,0.7,NONCROSSING,8,,
1209,12,0.7,CROSSING,8,0.75,0.75
1209,13,0.7,CROSSING,8,0.05,0.05
1209,14,0.7,CROSSING,8,0.05,0.05
1209,15,0.7,CROSSING,8,0.15,0.15
1209,16,0.7,CROSSING,8,0.15,0.15
1386,0,0.7,UNSCORABLE,0,,
1386,1,0.7,CROSSING,8,0.05,0.05
1386,2,0.7,UNSCORABLE,0,,
1386,3,0.7,CROSSING,5,0.15,0.15
1386,4,0.7,CROSSING,8,0.9,0.9
1386,5,0.7,CROSSING,8,0.15,0.15
1386,6,0.7,CROSSING,6,0.05,0.05
1386,7,0.7,CROSSING,6,0.05,0.45
1386,8,0.7,CROSSING,7,0.25,0.25
